"","ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","uncleartype","notes","Year","lastmodified","full.address","lon","lat","geoAddress"
"104",3071,"Green House Inn","(L-only)","18 Pearl St.","Provincetown","MA","(H),(L)","Hotel",NA,"","",1986,"3/11/2022 12:00pm","18 Pearl St., Provincetown, MA",-70.1840226,42.0549879,"historic district, 18 pearl st, provincetown, ma 02657, usa"
"105",5739,"Yakima Magazine Center","","18 S. 1st St.","Yakima","WA","","Book Store,Publication",NA,"","",1986,"4/22/2022 1:32pm","18 S. 1st St., Yakima, WA",-120.5062034,46.6014474,"18 s 1st st, yakima, wa 98901, usa"
"106",4715,"Town News","(Books, etc.)","19 N. 2nd St.","Harrisburg","PA","","Book Store",NA,"","",1986,"4/12/2022 6:00pm","19 N. 2nd St., Harrisburg, PA",-76.8825924,40.2604396,"19 n 2nd st, harrisburg, pa 17101, usa"
"107",3140,"Frontiers","(Disco) (Sun. brunch)","19 Pearl St.","Springfield","MA","(*),(YC),(D),(R)","Restaurant,Bars/Clubs",NA,"","",1986,"3/11/2022 12:00pm","19 Pearl St., Springfield, MA",-72.588285,42.1055329,"19 pearl st, springfield, ma 01103, usa"
"108",3362,"Nineteen Bar","(Beer) (Many L)","19 W. 15th St.","Minneapolis","MN","(N),(D),(L),(PT)","Bars/Clubs",NA,"","",1986,"3/12/2022 5:48pm","19 W. 15th St., Minneapolis, MN",-93.2788049,44.9675268,"19 w 15th st, minneapolis, mn 55403, usa"
"109",1476,"Club Baths & Health Club of Wash","(Thurs. is SM night) (upstairs)","20 'O' St. S.E.","Washington","D.C.","(CBC),(P),(*),(SM)","Bathhouses",NA,"","",1986,"2/15/2022 5:26pm","20 'O' St. S.E., Washington, D.C.",-77.0084185,38.8731042,"20 o st se, washington, dc 20003, usa"
"110",3846,"Dominique","","20 Allen St.","Buffalo","NY","(OC),(D),(*)","Bars/Clubs",NA,"","",1986,"3/24/2022 7:35pm","20 Allen St., Buffalo, NY",-78.8708764,42.8991982,"20 allen st, buffalo, ny 14202, usa"
"111",3018,"La Place","(Many L) (Disco)","20 Kenyon St.","New Bedford","MA","(L),(D)","Bars/Clubs",NA,"","",1986,"3/11/2022 12:00pm","20 Kenyon St., New Bedford, MA",-70.9240734,41.6541678,"20 kenyon st, new bedford, ma 02740, usa"
"112",3974,"Pleasure Chest","(Leather, clothes, 'toys', etc.)","20 W. 20th St.","New York","NY","(*)","Erotic Shop",NA,"","",1986,"6/7/2022 12:21pm","20 W. 20th St., New York, NY",-73.9925139,40.7400486,"20 w 20th st, new york, ny 10011, usa"
"113",2979,"Fantasy's Intown","Campus (L-only Sun.*) (Some M, L) (Disco) (Wed.-Sat.)","21 Brookline","Cambridge","MA","(L),(*),(M),(D)","Bars/Clubs",NA,"","",1986,"3/11/2022 12:00pm","21 Brookline, Cambridge, MA",-71.102292,42.3633769,"21 brookline st, cambridge, ma 02139, usa"
"114",2959,"Playland","(Hustlers) ('Combat zone')","21 Essex","Boston","MA","(RT)","Bars/Clubs",NA,"","",1986,"3/11/2022 12:00pm","21 Essex, Boston, MA",-71.0619906,42.3522752,"19-21 essex st, boston, ma 02111, usa"
"115",2941,"Ideal Diner","(Late night-til 4 am Wed.-Sun.)","21 Huntington","Boston","MA","(M),(R)","Restaurant",NA,"","",1986,"3/11/2022 12:00pm","21 Huntington, Boston, MA",-71.0778316,42.3490134,"21 huntington ave, boston, ma 02116, usa"
"116",2947,"Loft","(No booze) (Sat. only*)","21 Stanhope St.","Boston","MA","(P),(AH),(F&S),(*)","Bars/Clubs",NA,"","",1986,"3/11/2022 12:00pm","21 Stanhope St., Boston, MA",-71.0728534,42.3486173,"21 stanhope st, boston, ma 02116, usa"
"117",3938,"Eagle's Nest","","21st St.","New York","NY","(SM),(*)","Bars/Clubs",NA,"","at 11th Ave.",1986,"3/24/2022 7:35pm","21st St., New York, NY",-73.932882,40.7639963,"21st st, queens, ny, usa"
"118",1151,"Belden 22","(Days only) (Alley betw. Pine & Bush)","22 Belden PI.","San Francisco","CA","(R)","Restaurant",NA,"","",1986,"2/13/2022 3:02pm","22 Belden PI., San Francisco, CA",-122.4036097,37.7911616,"22 belden pl, san francisco, ca 94104, usa"
"119",4287,"Old Broadway","","22 Broadway","Fargo","ND","(M),(R)","Restaurant",NA,"","",1986,"3/25/2022 2:03pm","22 Broadway, Fargo, ND",-96.7882656,46.875685,"22 broadway n, fargo, nd 58102, usa"
"120",3077,"Land's End Inn","","22 Commercial St.","Provincetown","MA","(M),(H)","Hotel",NA,"","",1986,"3/11/2022 12:00pm","22 Commercial St., Provincetown, MA",-70.1955804,42.0400364,"historic district, 22 commercial st, provincetown, ma 02657, usa"
"121",2956,"Oasis Guest House","","22 Edgerly Rd.","Boston","MA","(H),(*)","Hotel",NA,"","",1986,"3/11/2022 12:00pm","22 Edgerly Rd., Boston, MA",-71.0877653,42.3458633,"22 edgerly rd, boston, ma 02115, usa"
"122",4300,"Heartbeat","(Cruisy)","22 N. Main","Akron","OH","(PT),(*)","Bars/Clubs,Cruising Areas",NA,"","",1986,"6/7/2022 1:26pm","22 N. Main, Akron, OH",-81.5164631,41.0859109,"22 n main st, akron, oh 44308, usa"
"123",2052,"Planters Tavern Bar","(Downstairs at Pink House)","23 Abercorn St.","Savannah","GA","(M),(PE),(OC),(E)","Bars/Clubs",NA,"","",1986,"2/23/2022 2:37pm","23 Abercorn St., Savannah, GA",-81.0898016,32.0796581,"23 abercorn st, savannah, ga 31401, usa"
"124",3351,"Gary's","","23 N. 6th St.","Minneapolis","MN","(R),(D),(*)","Restaurant,Bars/Clubs",NA,"","",1986,"3/12/2022 5:48pm","23 N. 6th St., Minneapolis, MN",-93.2739639,44.9789635,"23 n 6th st, minneapolis, mn 55403, usa"
"125",3443,"Three Cheers Lounge","(after 8pm) Tiger Hotel","23 S. 8th","Columbia","MO","(M)","Bars/Clubs,Hotel",NA,"","",1986,"6/7/2022 1:38pm","23 S. 8th, Columbia, MO",-92.3290187,38.9509114,"23 s 8th st, columbia, mo 65201, usa"
"126",1742,"Kathy's Place","","23 S. Dixie Hwy.","Lake Worth","FL","(L),(*)","Bars/Clubs",NA,"","",1986,"2/17/2022 6:49pm","23 S. Dixie Hwy., Lake Worth, FL",-80.0575958,26.6149904,"23 s dixie hwy, lake worth, fl 33460, usa"
"127",4067,"Jason's Park Royal","","23 W. 73rd St.","New York","NY","","Bars/Clubs",NA,"","",1986,"3/24/2022 7:35pm","23 W. 73rd St., New York, NY",-73.9767127,40.777703,"23 w 73rd st, new york, ny 10023, usa"
"128",177,"Graduate","(Something for everyone) (Cocktail hour)","23 W. University","Tucson","AZ","(*),(D)","Bars/Clubs",NA,"","",1986,"1/26/2022 7:22pm","23 W. University, Tucson, AZ",-110.9724985,32.231604,"23 w university blvd, tucson, az 85705, usa"
"129",1486,"Follies","(Cinema) (Books, flicks, F&S) (Nude go go boys)","24 'O ' St. S.E.","Washington","D.C.","(F&S)","Book Store,Theatre",NA,"","",1986,"2/15/2022 5:36pm","24 'O ' St. S.E., Washington, D.C.",-76.9689832,38.8729477,"o st se, washington, dc, usa"
"130",3828,"Ruthie's Place","(Some M, L)","24 Ackerson Blvd.","Bay Shore","NY","(M),(L),(PT)","Bars/Clubs",NA,"","",1986,"3/24/2022 7:35pm","24 Ackerson Blvd., Bay Shore, NY",-73.2597551,40.7238024,"24 ackerson st, bay shore, ny 11706, usa"
"131",1002,"24 Henry St.","(Bed & Breakfast)","24 Henry St.","San Francisco","CA","(*)","Hotel,Restaurant",NA,"","",1986,"2/13/2022 3:02pm","24 Henry St., San Francisco, CA",-122.4321037,37.7669153,"24 henry st, san francisco, ca 94114, usa"
"132",2834,"Seafare Inn","(207) 646-2181","24 Shore Rd.","Ogunquit","ME","(H),(*)","Hotel",NA,"","",1986,"3/6/2022 10:21pm","24 Shore Rd., Ogunquit, ME",-70.5993379,43.2483486,"24 shore rd, ogunquit, me 03907, usa"
"133",4310,"Graduate","","24 W. Union","Athens","OH","(M)","Bars/Clubs",NA,"","",1986,"4/8/2022 12:53pm","24 W. Union, Athens, OH",-82.1023336,39.3276975,"24 w union st, athens, oh 45701, usa"
"134",3658,"Appletree Book Store","","24 Warren St.","Concord","NH","(M)","Bars/Clubs,Book Store",NA,"","",1986,"6/7/2022 2:05pm","24 Warren St., Concord, NH",-71.5369725,43.2050448,"24 warren st, concord, nh 03301, usa"
"135",2850,"Treasure Chest II Bookstore","","25 College Ave.","Waterville","ME","","Book Store",NA,"","",1986,"3/6/2022 10:21pm","25 College Ave., Waterville, ME",-69.6233793,44.5665982,"25 college ave, waterville, me 04901, usa"
"136",2196,"Oak Tree","('Frankie's') (C-AH)","25 E. Oak St.","Chicago","IL","(M),(R),(C),(AH)","Restaurant",NA,"","",1986,"2/26/2022 10:16pm","25 E. Oak St., Chicago, IL",-87.6270363,41.9004683,"25 e oak st, chicago, il 60611, usa"
"137",3849,"Greenfield Street","","25 Greenfield St.","Buffalo","NY","(M),(R)","Restaurant",NA,"","",1986,"3/24/2022 7:35pm","25 Greenfield St., Buffalo, NY",-78.8432538,42.9365,"25 greenfield st, buffalo, ny 14214, usa"
"138",2949,"Massachusetts Gay Counseling Assn.","","25 Huntington Ave.","Boston","MA","","Community Center/ Support Group",NA,"","",1986,"3/11/2022 12:00pm","25 Huntington Ave., Boston, MA",-71.0782171,42.3487068,"25 huntington ave, boston, ma 02116, usa"
"139",5813,"L'Etoile","(Very M)","25 N. Pinckney","Madison","WI","(M),(PE),(R)","Restaurant",NA,"","",1986,"4/25/2022 1:29pm","25 N. Pinckney, Madison, WI",-89.3837429,43.076314,"25 n pinckney st, madison, wi 53703, usa"
"140",3016,"House of Orange","","25 Orange St.","Nantucket","MA","(M),(H)","Hotel",NA,"","",1986,"3/11/2022 12:00pm","25 Orange St., Nantucket, MA",-70.0988096,41.2817234,"25 orange st, nantucket, ma 02554, usa"
"141",1196,"Pink Cat Theatre","","25 W. San Salvador","San Jose","CA","","Theatre",NA,"","",1986,"2/10/2022 10:09pm","25 W. San Salvador, San Jose, CA",-121.8863364,37.3300622,"25 w san salvador st, san jose, ca 95113, usa"
"142",3048,"Check'er Inn","","25 Winthrop St.","Provincetown","MA","(M),(H)","Hotel",NA,"","",1986,"3/11/2022 12:00pm","25 Winthrop St., Provincetown, MA",-70.1919759,42.0492699,"25 winthrop st, provincetown, ma 02657, usa"
"143",3959,"M.C.C.","","26 9th Ave.","New York","NY","(MCC)","Religious Institution",NA,"","",1986,"6/7/2022 12:44pm","26 9th Ave., New York, NY",-74.0054841,40.7404474,"26 9th ave, new york, ny 10014, usa"
"144",3075,"Lamplighter Guest House","","26 Bradford St.","Provincetown","MA","(H),(*)","Hotel",NA,"","",1986,"3/11/2022 12:00pm","26 Bradford St., Provincetown, MA",-70.1938828,42.0463,"historic district, 26 bradford st, provincetown, ma 02657, usa"
"145",2925,"Chandler Inn","(Bed & breakfast)","26 Chandler","Boston","MA","(H)","Hotel",NA,"","at Berkeley",1986,"3/11/2022 12:00pm","26 Chandler, Boston, MA",-71.0706459,42.3469237,"26 chandler st, boston, ma 02116, usa"
"146",2497,"Vieux Carre","","26 N. 1st St.","Vincennes","IN","(M),(R),(D),(E)","Restaurant,Bars/Clubs",NA,"","",1986,"3/2/2022 5:56pm","26 N. 1st St., Vincennes, IN",-87.5324378,38.6811367,"26 n 1st st, vincennes, in 47591, usa"
"147",2926,"Chaps","(Disco) (Sun. T-D) (Enter off Blagden)","27 Huntington Ave.","Boston","MA","(*),(D),(W)","Bars/Clubs",NA,"","",1986,"3/11/2022 12:00pm","27 Huntington Ave., Boston, MA",-71.0778313,42.3490137,"27 huntington ave, boston, ma 02116, usa"
"148",3957,"Man Hole","(SM, W) (AH Mon.-Thu.)","28 9th Ave.","New York","NY","(P),(SM),(W),(AH)","Bars/Clubs",NA,"","",1986,"3/24/2022 7:35pm","28 9th Ave., New York, NY",-74.0058966,40.7396535,"28 9th ave, new york, ny 10014, usa"
"149",3915,"Alex in Wonderland","(Disco)","28 10th Ave.","New York","NY","(D),(*)","Bars/Clubs",NA,"","",1986,"3/24/2022 7:35pm","28 10th Ave., New York, NY",-74.0086191,40.7410044,"28 10th ave, new york, ny 10011, usa"
"150",3126,"Westwinds Guest House","","28 Commercial St.","Provincetown","MA","(H),(*)","Hotel",NA,"","",1986,"3/11/2022 12:00pm","28 Commercial St., Provincetown, MA",-70.1950455,42.0404802,"historic district, 28 commercial st, provincetown, ma 02657, usa"
"151",3947,"Jan Wallman's","","28 Cornelia St.","New York","NY","(R),(E)","Restaurant",NA,"","",1986,"3/24/2022 7:35pm","28 Cornelia St., New York, NY",-74.0023544,40.7311877,"28 cornelia st, new york, ny 10014, usa"
"152",4181,"La Cage","(Disco)","28 N. French Rd.","Asheville","NC","(P),(D),(S),(*)","Bars/Clubs",NA,"","",1986,"3/25/2022 1:51pm","28 N. French Rd., Asheville, NC",-82.5514869,35.5950581,"asheville, nc, usa"
"153",4908,"David's 28 Prospect Hill","(Disco) (Cruisy patio)","28 Prospect Hill","Newport","RI","(D),(*)","Bars/Clubs,Cruising Areas",NA,"","off Thames nr. P.O.",1986,"6/7/2022 1:31pm","28 Prospect Hill, Newport, RI",-71.3140772,41.4853951,"28 prospect hill st, newport, ri 02840, usa"
"154",4038,"New Everhards Baths","(Some B, Orientals, SM, FFA)","28 W. 28th St.","New York","NY","(*),(B),(SM),(FFA)","Bathhouses",NA,"","",1986,"6/7/2022 2:15pm","28 W. 28th St., New York, NY",-73.9892929,40.7452989,"28 w 28th st, new york, ny 10001, usa"
"155",4670,"Stonewall","(Disco)","28-30 N. 10th St.","Allentown","PA","(YC),(D),(*)","Bars/Clubs",NA,"","",1986,"4/12/2022 6:00pm","28-30 N. 10th St., Allentown, PA",-75.4786136,40.601348,"28 n 10th st #30, allentown, pa 18101, usa"
"156",3929,"Centre Bar","","29 St. Mark's Pl.","New York","NY","","Bars/Clubs",NA,"","",1986,"3/24/2022 7:35pm","29 St. Mark's Pl., New York, NY",-74.0856142,40.6470783,"29 st marks pl, staten island, ny 10301, usa"
"157",3917,"Ass Trick","(Downstairs at Alex)","30 10th Ave.","New York","NY","(SM)","Bars/Clubs",NA,"","",1986,"3/24/2022 7:35pm","30 10th Ave., New York, NY",-74.0084843,40.7418128,"30 10th ave, new york, ny 10014, usa"
"158",2982,"WordsWorth","(Books)","30 Brattle St.","Cambridge","MA","(M)","Book Store",NA,"","",1986,"3/11/2022 12:00pm","30 Brattle St., Cambridge, MA",-71.1206141,42.3731274,"30 brattle st, cambridge, ma 02138, usa"
"159",2191,"Lawson YMCA","","30 W. Chicago","Chicago","IL","(H),(M),(RT),(AYOR)","Hotel",NA,"","",1986,"2/26/2022 10:13pm","30 W. Chicago, Chicago, IL",-87.6293883,41.8969106,"30 w chicago ave, chicago, il 60610, usa"
"160",1228,"30 West","(WE*)","30 W. Cota","Santa Barbara","CA","(D),(PT),(WE),(*)","Bars/Clubs",NA,"","",1986,"6/7/2022 2:22pm","30 W. Cota, Santa Barbara, CA",-119.6977695,34.4170867,"30 w cota st, santa barbara, ca 93101, usa"
"161",399,"Beach House","(Liquor) (W-PT downstairs)","31 39th Pl.","Long Beach","CA","(D),(W),(PT),(*)","Bars/Clubs",NA,"","",1986,"1/31/2022 11:59am","31 39th Pl., Long Beach, CA",-118.1482071,33.7593484,"31 39th pl, long beach, ca 90803, usa"
"162",3032,"Aspasia House","","31 Peral St.","Provincetown","MA","(H)","Hotel",NA,"","",1986,"3/11/2022 12:00pm","31 Peral St., Provincetown, MA",-70.1841156,42.0559718,"historic district, 31 pearl st, provincetown, ma 02657, usa"
"163",3288,"D's Lounge","(Some L) (Opens 12 noon)","31 S. Gratiot Ave.","Mount Clemens","MI","(L)","Bars/Clubs",NA,"","",1986,"3/12/2022 3:19pm","31 S. Gratiot Ave., Mount Clemens, MI",-82.8816665,42.5921527,"31 southbound gratiot ave, mt clemens, mi 48043, usa"
"164",3944,"Incentra Village House","(Guest house)","32 8th Ave.","New York","NY","(*),(H)","Hotel",NA,"","nr. 12th St.",1986,"3/24/2022 7:35pm","32 8th Ave., New York, NY",-74.0042319,40.7378937,"32 8th ave, new york, ny 10014, usa"
"165",4243,"M.C.C.","","32 Buist Ave.","Greenville","NC","(MCC)","Religious Institution",NA,"","",1986,"6/7/2022 12:44pm","32 Buist Ave., Greenville, NC",-82.3942868,34.8683311,"32 buist ave, greenville, sc 29609, usa"
"166",3838,"Squiggy's","(Some L)","34 Chenango St.","Binghamton","NY","(L)","Bars/Clubs",NA,"","",1986,"3/24/2022 7:35pm","34 Chenango St., Binghamton, NY",-75.9102579,42.0997153,"34 chenango st, binghamton, ny 13901, usa"
"167",4750,"Mother's","","34 N. Main St.","New Hope","PA","(R),(M),(*)","Restaurant",NA,"","",1986,"4/12/2022 6:00pm","34 N. Main St., New Hope, PA",-74.9516787,40.3654849,"34 n main st, new hope, pa 18938, usa"
"168",3110,"Silva's Cottages","","34 Shank Painter","Provincetown","MA","(M),(H)","Hotel",NA,"","",1986,"3/11/2022 12:00pm","34 Shank Painter, Provincetown, MA",-70.194248,42.049406,"34 shank painter rd, provincetown, ma 02657, usa"
"169",1452,"Blue Moon","","35 Baltimore Ave.","Rehoboth Beach","DE","(R)","Restaurant",NA,"","",1986,"2/15/2022 12:57am","35 Baltimore Ave., Rehoboth Beach, DE",-75.0798904,38.7173204,"35 baltimore ave, rehoboth beach, de 19971, usa"
"170",2172,"35 East","(Disco)","35 E. Green","Champaign","IL","(D),(*)","Bars/Clubs",NA,"","",1986,"2/26/2022 9:59pm","35 E. Green, Champaign, IL",-88.2410412,40.1099065,"35 e green st, champaign, il 61820, usa"
"171",4429,"Changes","(Some L) (Disco)","35 W. 5th St.","Dayton","OH","(D),(PT),(L)","Bars/Clubs",NA,"","",1986,"4/8/2022 12:53pm","35 W. 5th St., Dayton, OH",-84.1925415,39.7566944,"35 w 5th st, dayton, oh 45402, usa"
"172",92,"St. Elmo","","36 Brewery Gulch Ave.","Bisbee","AZ","(M),(W),(PT),(E),(WE)","Bars/Clubs",NA,"","",1986,"1/25/2022 2:38pm","36 Brewery Gulch Ave., Bisbee, AZ",-109.9133562,31.448586,"36 brewery gulch, bisbee, az 85603, usa"
"173",3882,"Crew's Quarters","(Some OC) (Cruisy) (4pm-4am) The Pines","36 Fire Island Blvd.","Fire Island","NY","(OC),(*)","Bars/Clubs,Cruising Areas",NA,"","",1986,"6/7/2022 1:25pm","36 Fire Island Blvd., Fire Island, NY",-73.06977,40.6651878,"36 fire island blvd, sayville, ny 11782, usa"
"174",1241,"The Bookcase","","36 Saratoga Ave.","Santa Clara","CA","","Book Store",NA,"","",1986,"2/11/2022 3:47pm","36 Saratoga Ave., Santa Clara, CA",-121.9697508,37.3238697,"36 saratoga ave, santa clara, ca 95051, usa"
"175",4334,"Jacobers","","36 W. 5th St.","Cincinnati","OH","(S)","Bars/Clubs",NA,"","",1986,"4/8/2022 12:53pm","36 W. 5th St., Cincinnati, OH",-84.5135322,39.1011029,"36 w 5th st, cincinnati, oh 45202, usa"
"176",2836,"The Inn","at Tall Chimney (Looks promising)","37 Main St.","Ogunquit","ME","(H)","Hotel",NA,"","",1986,"3/6/2022 10:21pm","37 Main St., Ogunquit, ME",-70.6022747,43.2401813,"37 main st, ogunquit, me 03907, usa"
"177",3948,"Jeanne's Patio","","39 Greenwich","New York","NY","(R)","Restaurant",NA,"","",1986,"3/24/2022 7:35pm","39 Greenwich, New York, NY",-74.0144373,40.706034,"39 greenwich st, new york, ny 10004, usa"
"178",4593,"Club Riviera","(Some L)","39 W. 10th Ave.","Eugene","OR","(D),(L),(PT),(*)","Bars/Clubs",NA,"","",1986,"4/9/2022 1:09pm","39 W. 10th Ave., Eugene, OR",-123.0933132,44.0489697,"39 w 10th ave, eugene, or 97401, usa"
"179",4411,"Trends","(Disco) (Adj. Garage Disco)","40 E. Long St.","Columbus","OH","(YC),(D),(*),(E)","Bars/Clubs",NA,"","",1986,"4/8/2022 12:53pm","40 E. Long St., Columbus, OH",-82.9998357,39.9653188,"40 e long st, columbus, oh 43215, usa"
"180",1454,"Paradise Guest House","","40 Maryland Ave.","Rehoboth Beach","DE","(H)","Hotel",NA,"","",1986,"2/15/2022 12:57am","40 Maryland Ave., Rehoboth Beach, DE",-75.080301,38.717654,"40 maryland ave, rehoboth beach, de 19971, usa"
"181",3675,"Iris","","40 Pleasant St.","Portsmouth","NH","(L)","Bars/Clubs",NA,"","",1986,"3/17/2022 12:09am","40 Pleasant St., Portsmouth, NH",-70.7575212,43.0761164,"40 pleasant st, portsmouth, nh 03801, usa"
"182",3038,"Bradford House & Motel","","41 Bradford St.","Provincetown","MA","(M),(H)","Hotel",NA,"","",1986,"3/11/2022 12:00pm","41 Bradford St., Provincetown, MA",-70.1922084,42.0473396,"historic district, 41 bradford st, provincetown, ma 02657, usa"
"183",4296,"Akron Steam & Sauna","","41 S. Case","Akron","OH","(M)","Bathhouses",NA,"","at Water",1986,"4/8/2022 12:53pm","41 S. Case, Akron, OH",-81.4887385,41.069049,"41 s case ave, akron, oh 44305, usa"
"184",2322,"Nut Bush City Limits","(Disco)","41 S. Harlem","Forest Park","IL","(D)","Bars/Clubs",NA,"","",1986,"2/27/2022 8:42pm","41 S. Harlem, Forest Park, IL",-87.804589,41.8794287,"41 s harlem ave, oak park, il 60302, usa"
"185",4279,"N. Liberty Books","","42 N. Liberty St.","Winston-Salem","NC","","Book Store",NA,"","",1986,"3/25/2022 1:51pm","42 N. Liberty St., Winston-Salem, NC",-80.2447858,36.0954989,"42 n liberty st, winston-salem, nc 27101, usa"
"186",3926,"Cafe Society","(Discobar)","43 E. 20th St.","New York","NY","","Bars/Clubs",NA,"","",1986,"3/24/2022 7:35pm","43 E. 20th St., New York, NY",-73.9884478,40.738836,"43 e 20th st, new york, ny 10003, usa"
"187",2936,"Glad Day Books","","43 Winter St.","Boston","MA","(*)","Book Store",NA,"","",1986,"3/11/2022 12:00pm","43 Winter St., Boston, MA",-71.0616964,42.3561868,"43-45 winter st, boston, ma 02108, usa"
"188",726,"Lost World Resort","(Disco) (Some YC) (Cabaret) (Pool, Tennis, Golf) (NLW Saloon-- C&W-D)","43-900 Joshua Rd.","Rancho Mirage","CA","(*),(H),(R),(D),(YC),(S),(C&W)","Restaurant,Bars/Clubs,Hotel",NA,"","",1986,"2/4/2022 1:19pm","43-900 Joshua Rd., Rancho Mirage, CA",-116.4001848,33.7293406,"43900 joshua rd, palm desert, ca 92260, usa"
"189",3825,"Club Buffalo Baths","","44 Alameda","Amherst","NY","","Bathhouses",NA,"","",1986,"3/24/2022 7:35pm","44 Alameda, Amherst, NY",-78.7922335,42.9754691,"amherst, ny, usa"
"190",3036,"Bed 'n'B'fast Guest House","","44 Commercial St.","Provincetown","MA","(*)","Hotel",NA,"","",1986,"3/11/2022 12:00pm","44 Commercial St., Provincetown, MA",-70.1943944,42.0414427,"historic district, 44 commercial st, provincetown, ma 02657, usa"
"191",1387,"Bookends","","44 Enfield St.","Enfield","CT","","Book Store",NA,"","",1986,"2/13/2022 3:11pm","44 Enfield St., Enfield, CT",-72.5853065,42.0238386,"44 enfield st, enfield, ct 06082, usa"
"192",2838,"Yellow Monkey Guest House","","44 Main St.","Ogunquit","ME","(H)","Hotel",NA,"","",1986,"3/6/2022 10:21pm","44 Main St., Ogunquit, ME",-70.6011635,43.2407872,"44 main st, ogunquit, me 03907, usa"
"193",3137,"Country Club","(Disco) (Pool) (WE*) (Rt. 139)","44 Mazeo Dr.","Randolph","MA","(P),(D),(E),(WE),(*)","Bars/Clubs",NA,"","",1986,"3/11/2022 12:00pm","44 Mazeo Dr., Randolph, MA",-71.0585486,42.1628315,"44 mazzeo dr, randolph, ma 02368, usa"
